polarity,false_positive_rate,true_positive_rate
1,0.011029411764705883,0.04891304347826087
1,0.012867647058823529,0.04891304347826087
1,0.012867647058823529,0.059782608695652176
1,0.014705882352941176,0.059782608695652176
1,0.014705882352941176,0.06521739130434782
1,0.01838235294117647,0.06521739130434782
1,0.01838235294117647,0.07608695652173914
1,0.022058823529411766,0.07608695652173914
1,0.022058823529411766,0.08152173913043478
1,0.027573529411764705,0.08152173913043478
1,0.027573529411764705,0.08695652173913043
1,0.029411764705882353,0.08695652173913043
1,0.029411764705882353,0.11413043478260869
1,0.03308823529411765,0.11413043478260869
1,0.03308823529411765,0.13043478260869565
1,0.04411764705882353,0.13043478260869565
1,0.04411764705882353,0.1358695652173913
1,0.04595588235294118,0.1358695652173913
1,0.04595588235294118,0.14130434782608695
1,0.04779411764705882,0.14130434782608695
1,0.04779411764705882,0.15760869565217392
1,0.04963235294117647,0.15760869565217392
1,0.04963235294117647,0.16847826086956522
1,0.051470588235294115,0.16847826086956522
1,0.051470588235294115,0.17391304347826086
1,0.05330882352941176,0.17391304347826086
1,0.05330882352941176,0.1793478260869565
1,0.06066176470588235,0.1793478260869565
1,0.06066176470588235,0.19021739130434784
1,0.0625,0.19021739130434784
1,0.0625,0.1956521739130435
1,0.06801470588235294,0.1956521739130435
1,0.06801470588235294,0.21739130434782608
1,0.08455882352941177,0.21739130434782608
1,0.08455882352941177,0.22826086956521738
1,0.08639705882352941,0.22826086956521738
1,0.08639705882352941,0.23369565217391305
1,0.08823529411764706,0.23369565217391305
1,0.08823529411764706,0.2391304347826087
1,0.0974264705882353,0.2391304347826087
1,0.0974264705882353,0.25
1,0.09926470588235294,0.25
1,0.09926470588235294,0.2608695652173913
1,0.10110294117647059,0.2608695652173913
1,0.10110294117647059,0.2826086956521739
1,0.10845588235294118,0.2826086956521739
1,0.10845588235294118,0.28804347826086957
1,0.11029411764705882,0.28804347826086957
1,0.11029411764705882,0.29347826086956524
1,0.11580882352941177,0.29347826086956524
1,0.11580882352941177,0.29891304347826086
1,0.11764705882352941,0.29891304347826086
1,0.11764705882352941,0.30434782608695654
1,0.12316176470588236,0.30434782608695654
1,0.12316176470588236,0.30978260869565216
1,0.1323529411764706,0.30978260869565216
1,0.1323529411764706,0.32065217391304346
1,0.13602941176470587,0.32065217391304346
1,0.13602941176470587,0.3423913043478261
1,0.13786764705882354,0.3423913043478261
1,0.13786764705882354,0.34782608695652173
1,0.14154411764705882,0.34782608695652173
1,0.14154411764705882,0.3532608695652174
1,0.14522058823529413,0.3532608695652174
1,0.14522058823529413,0.3804347826086957
1,0.15441176470588236,0.3804347826086957
1,0.15441176470588236,0.3858695652173913
1,0.15992647058823528,0.3858695652173913
1,0.15992647058823528,0.391304347826087
1,0.1636029411764706,0.391304347826087
1,0.1636029411764706,0.3967391304347826
1,0.17095588235294118,0.3967391304347826
1,0.17095588235294118,0.40217391304347827
1,0.17463235294117646,0.40217391304347827
1,0.17463235294117646,0.4076086956521739
1,0.18566176470588236,0.4076086956521739
1,0.18566176470588236,0.41304347826086957
1,0.1875,0.41304347826086957
1,0.1875,0.41847826086956524
1,0.19669117647058823,0.41847826086956524
1,0.19669117647058823,0.44021739130434784
1,0.19852941176470587,0.44021739130434784
1,0.19852941176470587,0.45108695652173914
1,0.20220588235294118,0.45108695652173914
1,0.20220588235294118,0.45652173913043476
1,0.20588235294117646,0.45652173913043476
1,0.20588235294117646,0.4673913043478261
1,0.20772058823529413,0.4673913043478261
1,0.20772058823529413,0.4782608695652174
1,0.2113970588235294,0.4782608695652174
1,0.2113970588235294,0.4891304347826087
1,0.21323529411764705,0.4891304347826087
1,0.21323529411764705,0.4945652173913043
1,0.21507352941176472,0.4945652173913043
1,0.21507352941176472,0.5
1,0.21691176470588236,0.5
1,0.21691176470588236,0.5054347826086957
1,0.22242647058823528,0.5054347826086957
1,0.22242647058823528,0.5108695652173914
1,0.22977941176470587,0.5108695652173914
1,0.22977941176470587,0.5217391304347826
1,0.23345588235294118,0.5217391304347826
1,0.23345588235294118,0.5271739130434783
1,0.24080882352941177,0.5271739130434783
1,0.24080882352941177,0.532608695652174
1,0.25,0.532608695652174
1,0.25,0.5380434782608695
1,0.25919117647058826,0.5380434782608695
1,0.25919117647058826,0.5434782608695652
1,0.26286764705882354,0.5434782608695652
1,0.26286764705882354,0.5597826086956522
1,0.2647058823529412,0.5597826086956522
1,0.2647058823529412,0.5652173913043478
1,0.2702205882352941,0.5652173913043478
1,0.2702205882352941,0.5706521739130435
1,0.2867647058823529,0.5706521739130435
1,0.2867647058823529,0.5760869565217391
1,0.3014705882352941,0.5760869565217391
1,0.3014705882352941,0.5869565217391305
1,0.30330882352941174,0.5869565217391305
1,0.30330882352941174,0.5978260869565217
1,0.31433823529411764,0.5978260869565217
1,0.31433823529411764,0.6032608695652174
1,0.34191176470588236,0.6032608695652174
1,0.34191176470588236,0.6086956521739131
1,0.34558823529411764,0.6086956521739131
1,0.34558823529411764,0.6141304347826086
1,0.3474264705882353,0.6141304347826086
1,0.3474264705882353,0.6195652173913043
1,0.3547794117647059,0.6195652173913043
1,0.3547794117647059,0.625
1,0.3602941176470588,0.625
1,0.3602941176470588,0.6304347826086957
1,0.3639705882352941,0.6304347826086957
1,0.3639705882352941,0.6358695652173914
1,0.36580882352941174,0.6358695652173914
1,0.36580882352941174,0.6413043478260869
1,0.36764705882352944,0.6413043478260869
1,0.36764705882352944,0.6467391304347826
1,0.375,0.6467391304347826
1,0.375,0.6521739130434783
1,0.38786764705882354,0.6521739130434783
1,0.38786764705882354,0.657608695652174
1,0.3897058823529412,0.657608695652174
1,0.3897058823529412,0.6630434782608695
1,0.3915441176470588,0.6630434782608695
1,0.3915441176470588,0.6684782608695652
1,0.39705882352941174,0.6684782608695652
1,0.39705882352941174,0.6739130434782609
1,0.40625,0.6739130434782609
1,0.40625,0.6793478260869565
1,0.40808823529411764,0.6793478260869565
1,0.40808823529411764,0.6847826086956522
1,0.4117647058823529,0.6847826086956522
1,0.4117647058823529,0.6902173913043478
1,0.41544117647058826,0.6902173913043478
1,0.41544117647058826,0.6956521739130435
1,0.4227941176470588,0.6956521739130435
1,0.4227941176470588,0.7010869565217391
1,0.4264705882352941,0.7010869565217391
1,0.4264705882352941,0.7065217391304348
1,0.4319852941176471,0.7065217391304348
1,0.4319852941176471,0.7119565217391305
